SCO0877	SCO0877	1
SCO5403	SCO5403	1
SCO6194	SCO6194	1
SCO6459	SCO6459	1
SCO0204	SCO0213	0.954398230253701
SCO0204	SCO0216	0.953880187428827
SCO5570	SCO5592	0.953730841749585
SCO5570	SCO4735	0.953362144603954
SCO5570	SCO5571	0.953203464819758
SCO0204	SCO0217	0.952638751470122
SCO5570	SCO4734	0.949507159258499
SCO0204	SCO0212	0.949469822838688
SCO5570	SCO1491	0.945129464035694
SCO0204	SCO0200	0.945068792353501
SCO5570	SCO4647	0.944392069744432
SCO5570	SCO1600	0.944382735639479
SCO0204	SCO0219	0.94370601303041
SCO5570	SCO4727	0.943159967890679
SCO5570	SCO1998	0.94248324528161
SCO5570	SCO5572	0.942287229077604
SCO5570	SCO4728	0.939332984860082
SCO0204	SCO0201	0.939300315492747
SCO5877	SCO5878	0.938105550058805
SCO5570	SCO4723	0.937480165026976
SCO3571	SCO5627	0.93732148524278
SCO5570	SCO3907	0.937260813560588
SCO5570	SCO4729	0.937032127989247
SCO5570	SCO4648	0.93594470476226
SCO0204	SCO0197	0.935276073978172
SCO3320	SCO4079	0.934045214404391
SCO5804	SCO5805	0.932103720574234
SCO5570	SCO4718	0.931889036160323
SCO5570	SCO2597	0.931674351746411
SCO0608	SCO0607	0.931366326282973
SCO5570	SCO5595	0.931207646498777
SCO0204	SCO0199	0.930941624507626
SCO5570	SCO5591	0.927978046185151
SCO0204	SCO0218	0.927945376817817
SCO5570	SCO1598	0.927301323576082
SCO3859	SCO2969	0.926839285380925
SCO2792	SCO3904	0.92680661601359
SCO0204	SCO0174	0.926470588235294
SCO2792	SCO5627	0.926036552354995
SCO4180	SCO5744	0.925784531521272
SCO5570	SCO4730	0.925649186999459
SCO5877	SCO5887	0.925457837847929
SCO5071	SCO5075	0.924883790393339
SCO0204	SCO0215	0.924706442399238
SCO5570	SCO4716	0.923796367166352
SCO0204	SCO0210	0.923749696641589
SCO0204	SCO0198	0.923507009912819
SCO5570	SCO4725	0.923385666548435
SCO4180	SCO4179	0.922671607519555
SCO5570	SCO4726	0.92260160173241
SCO3571	SCO2792	0.922382250266022
SCO2792	SCO3571	0.922382250266022
SCO5570	SCO2620	0.922219979442237
SCO5570	SCO1599	0.922214236376874
SCO3571	SCO5626	0.922083558907536
SCO3320	SCO5409	0.922050889540202
SCO5570	SCO5373	0.921579517240092
SCO3320	SCO5627	0.921388168088562
SCO5570	SCO3880	0.921164149569698
SCO3320	SCO4723	0.921000802733026
SCO5071	SCO5073	0.920832788843878
SCO5570	SCO2596	0.920543431590345
SCO5570	SCO4653	0.920212070864525
SCO5570	SCO4701	0.920212070864525
SCO5570	SCO5370	0.920202736759572
SCO5570	SCO4646	0.920156066234809
SCO5570	SCO5372	0.919876043086229
SCO3571	SCO1798	0.91967069277727
SCO4180	SCO1502	0.919521347098027
SCO5570	SCO3124	0.919259992159352
SCO5570	SCO2136	0.919217988687065
SCO4180	SCO3795	0.918769951649336
SCO5570	SCO4702	0.918695278809715
SCO3320	SCO4068	0.918214572404652
SCO5570	SCO4649	0.917967218623406
SCO3571	SCO4645	0.917743200104542
SCO3571	SCO4068	0.917701196632255
SCO3320	SCO4814	0.917649859055015
SCO2792	SCO0525	0.917640524950063
SCO3571	SCO5499	0.917561185057965
SCO3571	SCO5293	0.91705714339052
SCO3571	SCO3068	0.916898463606325
SCO5570	SCO4661	0.916842458976609
SCO3571	SCO5292	0.916655776877555
SCO3320	SCO3318	0.916539100565647
SCO5570	SCO4636	0.916520432355741
SCO5570	SCO3881	0.916459760673549
SCO3571	SCO4041	0.916427091306215
SCO3320	SCO5281	0.916333750256688
SCO4180	SCO1651	0.916329083204212
SCO5570	SCO5371	0.916217073944779
SCO5570	SCO4720	0.916110800622742
SCO5570	SCO5624	0.916038461224956
SCO4180	SCO3961	0.915638359437714
SCO5570	SCO4707	0.915512349020852
SCO5570	SCO4714	0.915479679653518
SCO5570	SCO5544	0.915465678496089
SCO3320	SCO5371	0.915419007971326
SCO3571	SCO5628	0.915403741347606
SCO3320	SCO4770	0.915330333974275
SCO5570	SCO5368	0.914858961674165
SCO5071	SCO5090	0.914802957044449
SCO5570	SCO7510	0.914424925793866
SCO3571	SCO3877	0.913938285160194
SCO3571	SCO5500	0.913771538447178
SCO4180	SCO2615	0.913622192767935
SCO5570	SCO4705	0.913602256989833
SCO3320	SCO4727	0.913482181193645
SCO5570	SCO5625	0.913234827412399
SCO3571	SCO3678	0.913188156887636
SCO5071	SCO5074	0.912968805421248
SCO2792	SCO2093	0.912572105960759
SCO3859	SCO5547	0.912488099016185
SCO3571	SCO1945	0.912212742920081
SCO3571	SCO5501	0.912212742920081
SCO0204	SCO0208	0.912175406500271
SCO3571	SCO3615	0.911970056191312
SCO5570	SCO1516	0.911914051561596
SCO5570	SCO4652	0.911900050404167
SCO3571	SCO3576	0.911811376407116
SCO5877	SCO5890	0.911811376407116
SCO5570	SCO4719	0.911498683891202
SCO3571	SCO5514	0.911358672316911
SCO3320	SCO3184	0.911326002949577
SCO3320	SCO4470	0.911251330109956
SCO3571	SCO2148	0.911120652640618
SCO3320	SCO5628	0.910916365155899
SCO3571	SCO3794	0.910891967069278
SCO5570	SCO1517	0.910887300016801
SCO4180	SCO2051	0.91086396475442
SCO5570	SCO4660	0.910807960124704
SCO5570	SCO5293	0.910513935818694
SCO2792	SCO5837	0.91034125487707
SCO5570	SCO5360	0.910294584352306
SCO3320	SCO5370	0.910285250247354
SCO3571	SCO4824	0.91023857972259
SCO5570	SCO2563	0.910163906882969
SCO3571	SCO1501	0.9100985681483
SCO0204	SCO6041	0.909986558888868
SCO4180	SCO3792	0.909804543842291
SCO3571	SCO5355	0.909412511434279
SCO3859	SCO5627	0.909365840909515
SCO2792	SCO1798	0.908796460507402
SCO5570	SCO1595	0.908791793454926
SCO2950	SCO4328	0.908777792297497
SCO3320	SCO4078	0.908731121772733
SCO3320	SCO4472	0.908647114828159
SCO5570	SCO4703	0.908595777250919
SCO3571	SCO4366	0.908371758732055
SCO5877	SCO5889	0.908343756417197
SCO5570	SCO4659	0.90825041536767
SCO3320	SCO2879	0.908231747157765
SCO5570	SCO1594	0.908180409580525
SCO3571	SCO3795	0.908152407265667
SCO3320	SCO4077	0.907802378329942
SCO5570	SCO4710	0.907797711277466
SCO5570	SCO2969	0.907536356338791
SCO3571	SCO4179	0.907480351709075
SCO2140	SCO5843	0.907335673082308
SCO5217	SCO5216	0.907195661508018
SCO5216	SCO5217	0.907195661508018
SCO3320	SCO5626	0.906929639516867
SCO5570	SCO5029	0.906700953945526
SCO2792	SCO3795	0.906607612895999
SCO5570	SCO4721	0.906528273003902
SCO3320	SCO5373	0.906406929639517
SCO3320	SCO1213	0.906215580487987
SCO3571	SCO4785	0.906117572385984
SCO5071	SCO5089	0.906089570071126
SCO5570	SCO5281	0.906028898388934
SCO3571	SCO3649	0.905744208187877
SCO2792	SCO3615	0.905720872925495
SCO5570	SCO4713	0.905546915016992
SCO2792	SCO5628	0.90529256036026
SCO5570	SCO4785	0.905104821998619
SCO2950	SCO3409	0.904969477476805
SCO3859	SCO4078	0.904960143371852
SCO5570	SCO4704	0.904880803479754
SCO5570	SCO5500	0.904731457800512
SCO3320	SCO4785	0.904638116750985
SCO5877	SCO5895	0.904544775701458
SCO5570	SCO5513	0.904334758340023
SCO3320	SCO3615	0.904255418447925
SCO5570	SCO4712	0.904213414975638
SCO5570	SCO5369	0.904073403401348
SCO5085	SCO5074	0.904064069296395
SCO5570	SCO3908	0.904017398771632
SCO3320	SCO5355	0.904003397614203
SCO4180	SCO3576	0.903956727089439
SCO3571	SCO1531	0.903886721302294
SCO3859	SCO3678	0.90361136520619
SCO4180	SCO3629	0.90347474129976
SCO1489	SCO5545	0.903438684264566
SCO5570	SCO5543	0.903317340900181
SCO5570	SCO4706	0.903289338585323
SCO4180	SCO1947	0.90328000448037
SCO3320	SCO3319	0.903275337427894
SCO3859	SCO3345	0.903209998693225
SCO4180	SCO1501	0.903195997535796
SCO5570	SCO2504	0.903158661115986
SCO5570	SCO5501	0.903060653013983
SCO3859	SCO5512	0.902925308492169
SCO3320	SCO3907	0.902915974387216
SCO3320	SCO3345	0.902855302705024
SCO3320	SCO5367	0.902822633337689
SCO3859	SCO5546	0.902789963970355
SCO3356	SCO6722	0.902696622920828
SCO4180	SCO5843	0.902589280713872
SCO3320	SCO4728	0.902547277241585
SCO5570	SCO5627	0.902537943136633
SCO3320	SCO5546	0.90238859745739
SCO2792	SCO3543	0.902332592827674
SCO3859	SCO3615	0.902309257565292
SCO4180	SCO1509	0.902225250620718
SCO5071	SCO5078	0.90186588758004
SCO3320	SCO5501	0.901464521067075
SCO4180	SCO3820	0.901184497918495
SCO5877	SCO5897	0.901165829708589
SCO3320	SCO7000	0.901016484029346
SCO5570	SCO3649	0.900965146452107
SCO4180	SCO6060	0.900811133720388
SCO5570	SCO4282	0.900801799615435
SCO3320	SCO4475	0.900507775309426
SCO2792	SCO4179	0.900335094367801
SCO2950	SCO5409	0.900255754475703
SCO3571	SCO4687	0.900251087423227
SCO2792	SCO5293	0.900190415741035
SCO3859	SCO5293	0.900027068904363
SCO5570	SCO4722	0.899910392592454
SCO5570	SCO5736	0.899849720910262
SCO3571	SCO5409	0.899817051542928
SCO3320	SCO4614	0.899803050385499
SCO3571	SCO3096	0.899747045755782
SCO3571	SCO5498	0.899574364814158
SCO3320	SCO2136	0.899378348610152
SCO5570	SCO5512	0.899168331248717
SCO3320	SCO4687	0.899116993671477
SCO5570	SCO4662	0.899098325461572
SCO5085	SCO5072	0.899088991356619
SCO3571	SCO5547	0.898855638732802
SCO3571	SCO4494	0.898836970522897
SCO3320	SCO1491	0.898822969365468
SCO3320	SCO1934	0.898710960106035
SCO3571	SCO4855	0.898623334590161
SCO2792	SCO5500	0.898496275692124
SCO4180	SCO2951	0.898491608639647
SCO3320	SCO5500	0.898491608639647
SCO3571	SCO5221	0.898444938114884
SCO3571	SCO1213	0.89841226874755
SCO3571	SCO3184	0.898323594750499
SCO3320	SCO4726	0.89830959359307
SCO3320	SCO1595	0.898276924225736
SCO3859	SCO2879	0.898178916123733
SCO2792	SCO3096	0.898146246756399
SCO4180	SCO1438	0.898071573916777
SCO5570	SCO5367	0.898024903392014
SCO3320	SCO4637	0.897861556555342
SCO3859	SCO7510	0.897856889502866
SCO5570	SCO3184	0.897520861724569
SCO5570	SCO5593	0.897446188884948
SCO4180	SCO1439	0.897441521832472
SCO2140	SCO5809	0.897310844363134
SCO3320	SCO5372	0.897231504471036
SCO5570	SCO4717	0.897114828159128
SCO3859	SCO2504	0.896965482479885
SCO3571	SCO3345	0.896932813112551
SCO5877	SCO5888	0.896886142587787
SCO2792	SCO1213	0.896848806167977
SCO5570	SCO3345	0.896811469748166
SCO3320	SCO5293	0.896694793436257
SCO3320	SCO4718	0.896662124068923
SCO3571	SCO1496	0.89661545354416
SCO5570	SCO4709	0.896610786491683
SCO4180	SCO2151	0.89651277838968
SCO3571	SCO4328	0.896452106707488
SCO3571	SCO1947	0.896414770287677
SCO3320	SCO3068	0.896391435025295
SCO5570	SCO4637	0.896186084716337
SCO3320	SCO1922	0.896074075456904
SCO2950	SCO3576	0.896008736722236
SCO4180	SCO4041	0.89599006851233
SCO3859	SCO3854	0.895971400302425
SCO3571	SCO3059	0.895705378311274
SCO5570	SCO3615	0.895654040734034
SCO3320	SCO5867	0.895640039576605
SCO3320	SCO5366	0.895557077535609
SCO3859	SCO4647	0.895462691582504
SCO3859	SCO5522	0.895462691582504
