SCO0877	SCO0194	1
SCO1489	SCO0194	1
SCO3932	SCO0194	1
SCO4230	SCO0194	1
SCO5582	SCO0194	1
SCO5819	SCO0194	1
SCO0712	SCO0204	1
SCO1712	SCO0204	1
SCO2209	SCO0204	1
SCO3375	SCO0204	1
SCO3892	SCO0204	1
SCO4184	SCO0204	1
SCO4908	SCO0204	1
SCO5243	SCO0204	1
SCO5403	SCO0204	1
SCO5723	SCO0204	1
SCO5803	SCO0204	1
SCO6265	SCO0204	1
SCO1135	SCO0310	1
SCO1489	SCO0310	1
SCO2508	SCO0310	1
SCO6294	SCO0310	1
SCO6459	SCO0310	1
SCO7427	SCO0310	1
SCO2935	SCO0561	1
SCO4034	SCO0561	1
SCO5082	SCO0561	1
SCO5283	SCO0561	1
SCO6286	SCO0561	1
SCO7168	SCO0561	1
SCO7278	SCO0561	1
SCO7341	SCO0561	1
SCO0712	SCO0599	1
SCO1480	SCO0599	1
SCO1950	SCO0599	1
SCO2213	SCO0599	1
SCO2281	SCO0599	1
SCO2386	SCO0599	1
SCO3201	SCO0599	1
SCO3571	SCO0599	1
SCO3606	SCO0599	1
SCO5351	SCO0599	1
SCO6029	SCO0599	1
SCO7314	SCO0599	1
SCO0877	SCO0600	1
SCO2508	SCO0600	1
SCO3217	SCO0600	1
SCO3358	SCO0600	1
SCO3549	SCO0600	1
SCO4394	SCO0600	1
SCO5877	SCO0600	1
SCO7222	SCO0600	1
SCO0608	SCO0608	1
SCO3063	SCO0877	1
SCO3606	SCO0877	1
SCO4425	SCO0877	1
SCO5403	SCO0877	1
SCO6029	SCO0877	1
SCO6256	SCO0877	1
SCO6265	SCO0877	1
SCO1104	SCO1104	1
SCO6286	SCO1104	1
SCO1712	SCO1135	1
SCO3201	SCO1135	1
SCO3356	SCO1135	1
SCO3361	SCO1135	1
SCO3832	SCO1135	1
SCO3892	SCO1135	1
SCO4184	SCO1135	1
SCO5216	SCO1135	1
SCO5803	SCO1135	1
SCO6266	SCO1135	1
SCO2935	SCO1421	1
SCO3013	SCO1421	1
SCO3323	SCO1421	1
SCO5071	SCO1421	1
SCO7222	SCO1421	1
SCO7427	SCO1421	1
SCO3013	SCO1480	1
SCO3549	SCO1480	1
SCO5405	SCO1480	1
SCO5778	SCO1480	1
SCO5877	SCO1480	1
SCO1614	SCO1489	1
SCO2209	SCO1489	1
SCO3892	SCO1489	1
SCO5570	SCO1489	1
SCO5621	SCO1489	1
SCO5803	SCO1489	1
SCO6704	SCO1489	1
SCO6974	SCO1489	1
SCO1568	SCO1568	1
SCO1712	SCO1568	1
SCO2281	SCO1568	1
SCO5243	SCO1568	1
SCO5621	SCO1568	1
SCO6256	SCO1568	1
SCO6974	SCO1568	1
SCO1658	SCO1576	1
SCO3063	SCO1576	1
SCO3361	SCO1576	1
SCO3571	SCO1576	1
SCO4180	SCO1576	1
SCO4426	SCO1576	1
SCO6029	SCO1576	1
SCO6265	SCO1576	1
SCO7173	SCO1576	1
SCO4072	SCO1614	1
SCO5217	SCO1614	1
SCO5582	SCO1614	1
SCO1839	SCO1658	1
SCO2120	SCO1658	1
SCO4025	SCO1658	1
SCO4117	SCO1658	1
SCO4159	SCO1658	1
SCO4596	SCO1658	1
SCO5082	SCO1658	1
SCO7222	SCO1658	1
SCO7278	SCO1658	1
SCO1678	SCO1678	1
SCO2209	SCO1678	1
SCO3291	SCO1678	1
SCO3356	SCO1678	1
SCO3375	SCO1678	1
SCO3925	SCO1678	1
SCO5216	SCO1678	1
SCO5351	SCO1678	1
SCO2935	SCO1697	1
SCO2950	SCO1697	1
SCO3217	SCO1697	1
SCO3549	SCO1697	1
SCO4907	SCO1697	1
SCO5033	SCO1697	1
SCO5819	SCO1697	1
SCO2935	SCO1712	1
SCO4035	SCO1712	1
SCO5283	SCO1712	1
SCO7341	SCO1712	1
SCO7427	SCO1712	1
SCO2386	SCO1839	1
SCO2792	SCO1839	1
SCO2954	SCO1839	1
SCO3571	SCO1839	1
SCO4426	SCO1839	1
SCO5243	SCO1839	1
SCO6194	SCO1839	1
SCO6266	SCO1839	1
SCO6974	SCO1839	1
SCO2950	SCO1950	1
SCO5283	SCO1950	1
SCO5820	SCO1950	1
SCO6294	SCO1950	1
SCO2127	SCO2120	1
SCO2232	SCO2120	1
SCO3361	SCO2120	1
SCO3606	SCO2120	1
SCO4184	SCO2120	1
SCO4228	SCO2120	1
SCO5243	SCO2120	1
SCO6266	SCO2120	1
SCO7314	SCO2120	1
SCO2508	SCO2127	1
SCO2928	SCO2127	1
SCO2935	SCO2127	1
SCO3323	SCO2127	1
SCO5217	SCO2127	1
SCO5582	SCO2127	1
SCO2213	SCO2140	1
SCO2281	SCO2140	1
SCO2792	SCO2140	1
SCO5216	SCO2140	1
SCO5260	SCO2140	1
SCO5570	SCO2140	1
SCO6520	SCO2140	1
SCO6704	SCO2140	1
SCO3034	SCO2209	1
SCO4035	SCO2209	1
SCO4091	SCO2209	1
SCO5785	SCO2209	1
SCO5877	SCO2209	1
SCO3549	SCO2213	1
SCO5033	SCO2213	1
SCO5206	SCO2213	1
SCO5819	SCO2213	1
SCO6008	SCO2213	1
SCO3590	SCO2232	1
SCO4025	SCO2232	1
SCO4072	SCO2232	1
SCO5405	SCO2232	1
SCO3323	SCO2281	1
SCO4394	SCO2281	1
SCO5082	SCO2281	1
SCO5217	SCO2281	1
SCO5785	SCO2281	1
SCO7278	SCO2386	1
SCO4190	SCO2508	1
SCO6256	SCO2508	1
SCO5217	SCO2792	1
SCO6459	SCO2792	1
SCO7222	SCO2792	1
SCO2958	SCO2928	1
SCO4118	SCO2928	1
SCO6704	SCO2928	1
SCO4425	SCO2935	1
SCO5403	SCO2935	1
SCO5552	SCO2935	1
SCO5621	SCO2935	1
SCO2964	SCO2950	1
SCO3129	SCO2950	1
SCO3375	SCO2950	1
SCO3892	SCO2950	1
SCO4180	SCO2950	1
SCO5243	SCO2950	1
SCO6029	SCO2950	1
SCO6194	SCO2950	1
SCO7314	SCO2950	1
SCO3549	SCO2954	1
SCO3579	SCO2954	1
SCO6459	SCO2954	1
SCO7278	SCO2954	1
SCO2987	SCO2958	1
SCO3932	SCO2958	1
SCO4025	SCO2958	1
SCO4907	SCO2958	1
SCO5217	SCO2958	1
SCO5405	SCO2958	1
SCO4907	SCO2964	1
SCO5785	SCO2964	1
SCO5877	SCO2964	1
SCO6294	SCO2964	1
SCO7427	SCO2964	1
SCO3226	SCO2987	1
SCO4426	SCO2987	1
SCO5621	SCO2987	1
SCO5723	SCO2987	1
SCO5803	SCO2987	1
SCO5881	SCO2987	1
SCO3320	SCO3013	1
SCO3375	SCO3013	1
SCO3832	SCO3013	1
SCO4118	SCO3013	1
SCO4180	SCO3013	1
SCO4190	SCO3013	1
SCO3291	SCO3034	1
SCO5881	SCO3034	1
SCO6029	SCO3034	1
SCO6974	SCO3034	1
SCO4596	SCO3063	1
SCO5283	SCO3063	1
SCO7168	SCO3063	1
SCO3358	SCO3129	1
SCO4072	SCO3129	1
SCO5804	SCO3129	1
SCO7168	SCO3129	1
SCO3606	SCO3133	1
SCO5085	SCO3133	1
SCO5723	SCO3133	1
SCO6266	SCO3133	1
SCO3291	SCO3198	1
SCO3375	SCO3198	1
SCO4118	SCO3198	1
SCO6194	SCO3198	1
SCO6520	SCO3198	1
SCO4543	SCO3201	1
SCO5819	SCO3201	1
SCO5260	SCO3202	1
SCO5403	SCO3202	1
SCO4118	SCO3217	1
SCO5260	SCO3217	1
SCO6194	SCO3217	1
SCO6256	SCO3217	1
SCO6266	SCO3217	1
SCO6704	SCO3217	1
SCO3932	SCO3226	1
SCO6008	SCO3226	1
SCO6294	SCO3226	1
SCO3320	SCO3320	1
SCO3358	SCO3320	1
SCO3932	SCO3320	1
SCO4230	SCO3320	1
SCO4394	SCO3320	1
SCO5206	SCO3320	1
SCO5283	SCO3320	1
SCO3356	SCO3323	1
SCO3892	SCO3323	1
SCO4184	SCO3323	1
SCO5351	SCO3323	1
SCO5570	SCO3323	1
SCO5723	SCO3323	1
SCO3859	SCO3356	1
SCO3926	SCO3356	1
SCO5582	SCO3356	1
SCO6280	SCO3356	1
SCO7278	SCO3356	1
SCO3358	SCO3358	1
SCO3606	SCO3358	1
SCO3892	SCO3358	1
SCO4072	SCO3361	1
SCO4596	SCO3361	1
SCO5785	SCO3361	1
SCO6286	SCO3361	1
SCO7278	SCO3361	1
SCO4072	SCO3375	1
SCO4394	SCO3375	1
SCO5082	SCO3375	1
SCO4190	SCO3549	1
SCO5216	SCO3549	1
SCO5621	SCO3549	1
SCO5723	SCO3549	1
SCO6266	SCO3549	1
SCO3590	SCO3571	1
SCO4159	SCO3571	1
SCO4543	SCO3571	1
SCO5082	SCO3571	1
SCO5819	SCO3571	1
SCO3606	SCO3579	1
SCO3892	SCO3579	1
SCO4426	SCO3579	1
SCO5403	SCO3579	1
SCO5570	SCO3579	1
SCO3832	SCO3590	1
SCO5881	SCO3590	1
SCO3606	SCO3606	1
SCO3932	SCO3606	1
SCO4025	SCO3606	1
SCO4091	SCO3606	1
SCO4907	SCO3606	1
SCO5206	SCO3606	1
SCO6294	SCO3606	1
SCO6459	SCO3606	1
SCO7168	SCO3606	1
SCO4184	SCO3668	1
SCO5216	SCO3668	1
SCO5723	SCO3668	1
SCO7173	SCO3668	1
SCO7314	SCO3668	1
SCO5071	SCO3832	1
SCO6294	SCO3832	1
SCO7278	SCO3832	1
SCO3859	SCO3859	1
SCO4184	SCO3859	1
SCO4228	SCO3859	1
SCO5351	SCO3859	1
SCO6974	SCO3859	1
SCO7173	SCO3859	1
SCO4394	SCO3892	1
SCO5283	SCO3892	1
SCO5877	SCO3892	1
SCO6294	SCO3892	1
SCO7341	SCO3892	1
SCO5082	SCO3925	1
SCO5778	SCO3925	1
SCO5819	SCO3925	1
SCO7427	SCO3925	1
SCO4426	SCO3926	1
SCO6685	SCO3926	1
SCO5570	SCO3932	1
SCO6194	SCO3932	1
SCO6685	SCO3932	1
SCO4426	SCO4025	1
SCO5085	SCO4025	1
SCO5216	SCO4025	1
SCO5403	SCO4025	1
SCO5552	SCO4025	1
SCO5803	SCO4025	1
SCO6194	SCO4025	1
SCO5085	SCO4034	1
SCO5243	SCO4034	1
SCO5621	SCO4034	1
SCO6266	SCO4034	1
SCO6520	SCO4034	1
SCO6974	SCO4034	1
SCO5231	SCO4035	1
SCO5351	SCO4035	1
SCO5723	SCO4035	1
SCO6266	SCO4035	1
SCO6685	SCO4035	1
SCO4072	SCO4072	1
SCO4184	SCO4072	1
SCO4228	SCO4072	1
SCO5723	SCO4072	1
SCO4908	SCO4091	1
SCO5216	SCO4091	1
SCO5621	SCO4091	1
SCO5723	SCO4091	1
SCO5881	SCO4091	1
SCO4117	SCO4117	1
SCO4118	SCO4117	1
SCO5403	SCO4117	1
SCO4907	SCO4118	1
SCO6265	SCO4159	1
SCO4180	SCO4180	1
SCO4907	SCO4180	1
SCO5405	SCO4180	1
SCO6008	SCO4180	1
SCO4543	SCO4184	1
SCO4596	SCO4184	1
SCO5071	SCO4184	1
SCO5778	SCO4184	1
SCO5877	SCO4184	1
SCO6280	SCO4184	1
SCO6294	SCO4184	1
SCO7341	SCO4184	1
SCO4190	SCO4190	1
SCO5785	SCO4190	1
SCO6008	SCO4190	1
SCO6286	SCO4190	1
SCO7222	SCO4190	1
SCO7341	SCO4190	1
SCO4907	SCO4228	1
SCO5283	SCO4228	1
SCO5819	SCO4228	1
SCO7168	SCO4228	1
SCO5231	SCO4230	1
SCO6265	SCO4230	1
SCO6704	SCO4230	1
SCO4425	SCO4394	1
SCO5216	SCO4394	1
SCO5403	SCO4394	1
SCO5881	SCO4394	1
SCO6029	SCO4394	1
SCO6265	SCO4394	1
SCO6974	SCO4394	1
SCO5033	SCO4425	1
SCO5785	SCO4425	1
SCO7168	SCO4425	1
SCO5071	SCO4426	1
