SCO5570	SCO5571	0.825676255903821
SCO5570	SCO4735	0.816444826105625
SCO0204	SCO0213	0.814942035208244
SCO5570	SCO5592	0.814083297552598
SCO0204	SCO0216	0.811292400171748
SCO0204	SCO0217	0.81021897810219
SCO5570	SCO4734	0.809574924860455
SCO5570	SCO1491	0.803134392443109
SCO0204	SCO0200	0.802919708029197
SCO0204	SCO0212	0.802275654787462
SCO0204	SCO0219	0.800987548303993
SCO0204	SCO0201	0.798840704164878
SCO5570	SCO4727	0.795835122370116
SCO5570	SCO1600	0.795620437956204
SCO5071	SCO5075	0.795620437956204
SCO0204	SCO0197	0.794267619629422
SCO5570	SCO4729	0.792829540575354
SCO5570	SCO5572	0.792400171747531
SCO5570	SCO1998	0.788321167883212
SCO0204	SCO0199	0.787247745813654
SCO5570	SCO4728	0.786603692571919
SCO5877	SCO5878	0.785959639330185
SCO5570	SCO4647	0.785744954916273
SCO5570	SCO5595	0.78531558608845
SCO5570	SCO4730	0.785100901674538
SCO5570	SCO3907	0.784886217260627
SCO5071	SCO5073	0.783598110777158
SCO3571	SCO5627	0.782310004293688
SCO5804	SCO5805	0.780163160154573
SCO5570	SCO4648	0.779948475740661
SCO5570	SCO4723	0.77973379132675
SCO5570	SCO2597	0.779304422498927
SCO0204	SCO0198	0.777586947187634
SCO3320	SCO4079	0.7769428939459
SCO5570	SCO4718	0.776298840704165
SCO0608	SCO0607	0.776084156290253
SCO5071	SCO5090	0.774366680978961
SCO5071	SCO5074	0.77286389008158
SCO3320	SCO5409	0.772649205667668
SCO0204	SCO0174	0.769858308286818
SCO0204	SCO0218	0.769428939458995
SCO5570	SCO1598	0.768999570631172
SCO2792	SCO5627	0.768355517389438
SCO5570	SCO4649	0.766638042078145
SCO5570	SCO5591	0.766638042078145
SCO3859	SCO2969	0.766423357664234
SCO5570	SCO4716	0.76599398883641
SCO5071	SCO5089	0.764920566766853
SCO2792	SCO3904	0.763632460283383
SCO5570	SCO5372	0.76320309145556
SCO0204	SCO0215	0.762988407041649
SCO5570	SCO4653	0.762344353799914
SCO5877	SCO5887	0.762129669386003
SCO5570	SCO2596	0.761700300558179
SCO5570	SCO5373	0.761700300558179
SCO0204	SCO0210	0.761270931730356
SCO5570	SCO1599	0.760626878488622
SCO5570	SCO4726	0.759338772005152
SCO5071	SCO5078	0.759338772005152
SCO5085	SCO5074	0.759124087591241
SCO5570	SCO5370	0.759124087591241
SCO4180	SCO5744	0.759124087591241
SCO3320	SCO3318	0.758694718763418
SCO3571	SCO2792	0.758480034349506
SCO2792	SCO3571	0.758480034349506
SCO5570	SCO4701	0.757835981107772
SCO5570	SCO4720	0.757769310307351
SCO5570	SCO4725	0.75762129669386
SCO5570	SCO2620	0.757554614370162
SCO5570	SCO3124	0.756118505796479
SCO5570	SCO5293	0.755903821382568
SCO5570	SCO5371	0.755903821382568
SCO4180	SCO4179	0.755474452554745
SCO5071	SCO5079	0.75483039931301
SCO3320	SCO4068	0.754186346071275
SCO5570	SCO5625	0.754186346071275
SCO5570	SCO4636	0.753971661657364
SCO5570	SCO5500	0.753971661657364
SCO3571	SCO5626	0.753971661657364
SCO3320	SCO5627	0.753542292829541
SCO3571	SCO1798	0.752683555173894
SCO5071	SCO5087	0.752683555173894
SCO5570	SCO2136	0.752468870759983
SCO5570	SCO5624	0.752401911877634
SCO5570	SCO5544	0.752254186346071
SCO5570	SCO4646	0.75203950193216
SCO5570	SCO4702	0.75203950193216
SCO5570	SCO4661	0.751824817518248
SCO5570	SCO4714	0.751824817518248
