SCO1568	SCO0194	1
SCO1614	SCO0194	1
SCO2213	SCO0194	1
SCO2987	SCO0194	1
SCO3133	SCO0194	1
SCO3202	SCO0194	1
SCO3291	SCO0194	1
SCO3926	SCO0194	1
SCO5403	SCO0194	1
SCO5778	SCO0194	1
SCO5819	SCO0194	1
SCO6266	SCO0194	1
SCO6286	SCO0194	1
SCO7427	SCO0194	1
SCO1839	SCO0204	1
SCO3320	SCO0204	1
SCO3859	SCO0204	1
SCO4025	SCO0204	1
SCO4425	SCO0204	1
SCO5071	SCO0204	1
SCO5582	SCO0204	1
SCO6459	SCO0204	1
SCO6520	SCO0204	1
SCO0310	SCO0310	1
SCO1480	SCO0310	1
SCO1697	SCO0310	1
SCO3063	SCO0310	1
SCO3217	SCO0310	1
SCO3549	SCO0310	1
SCO4184	SCO0310	1
SCO4190	SCO0310	1
SCO5033	SCO0310	1
SCO6029	SCO0310	1
SCO1135	SCO0561	1
SCO1614	SCO0561	1
SCO1678	SCO0561	1
SCO3668	SCO0561	1
SCO3892	SCO0561	1
SCO4035	SCO0561	1
SCO4543	SCO0561	1
SCO6704	SCO0561	1
SCO4035	SCO0599	1
SCO4228	SCO0599	1
SCO5216	SCO0599	1
SCO5403	SCO0599	1
SCO5723	SCO0599	1
SCO5820	SCO0599	1
SCO6704	SCO0599	1
SCO1480	SCO0600	1
SCO3198	SCO0600	1
SCO4117	SCO0600	1
SCO4184	SCO0600	1
SCO1104	SCO0608	1
SCO1697	SCO0608	1
SCO3571	SCO0608	1
SCO3925	SCO0608	1
SCO4034	SCO0608	1
SCO4184	SCO0608	1
SCO5243	SCO0608	1
SCO7314	SCO0608	1
SCO7341	SCO0608	1
SCO4034	SCO0712	1
SCO4190	SCO0712	1
SCO5085	SCO0712	1
SCO6294	SCO0712	1
SCO7341	SCO0712	1
SCO1712	SCO0877	1
SCO2213	SCO0877	1
SCO3358	SCO0877	1
SCO4159	SCO0877	1
SCO4426	SCO0877	1
SCO5778	SCO0877	1
SCO2120	SCO1104	1
SCO2213	SCO1104	1
SCO4180	SCO1104	1
SCO5082	SCO1104	1
SCO5820	SCO1104	1
SCO6704	SCO1104	1
SCO3549	SCO1135	1
SCO4025	SCO1135	1
SCO4394	SCO1135	1
SCO6294	SCO1135	1
SCO7168	SCO1135	1
SCO3668	SCO1421	1
SCO3926	SCO1421	1
SCO4035	SCO1421	1
SCO5082	SCO1421	1
SCO5206	SCO1421	1
SCO5351	SCO1421	1
SCO5403	SCO1421	1
SCO5723	SCO1421	1
SCO5820	SCO1421	1
SCO6256	SCO1421	1
SCO6266	SCO1421	1
SCO1480	SCO1480	1
SCO1568	SCO1480	1
SCO2987	SCO1480	1
SCO3606	SCO1480	1
SCO5570	SCO1480	1
SCO3590	SCO1489	1
SCO4230	SCO1489	1
SCO6685	SCO1489	1
SCO3063	SCO1568	1
SCO4394	SCO1568	1
SCO5033	SCO1568	1
SCO5085	SCO1568	1
SCO1678	SCO1576	1
SCO1712	SCO1576	1
SCO3323	SCO1576	1
SCO3926	SCO1576	1
SCO4908	SCO1576	1
SCO5082	SCO1576	1
SCO5216	SCO1576	1
SCO5819	SCO1576	1
SCO6266	SCO1576	1
SCO2281	SCO1614	1
SCO3201	SCO1614	1
SCO4184	SCO1614	1
SCO7173	SCO1614	1
SCO1658	SCO1658	1
SCO3226	SCO1658	1
SCO3291	SCO1658	1
SCO3926	SCO1658	1
SCO4159	SCO1658	1
SCO2958	SCO1678	1
SCO3034	SCO1678	1
SCO3129	SCO1678	1
SCO3320	SCO1678	1
SCO5260	SCO1678	1
SCO5803	SCO1678	1
SCO6459	SCO1678	1
SCO2120	SCO1697	1
SCO2954	SCO1697	1
SCO3291	SCO1697	1
SCO3375	SCO1697	1
SCO3579	SCO1697	1
SCO4228	SCO1697	1
SCO5216	SCO1697	1
SCO6685	SCO1697	1
SCO7427	SCO1697	1
SCO2127	SCO1712	1
SCO5552	SCO1712	1
SCO5881	SCO1712	1
